Business Name,Address,Place ID,Category Query,City
Goodwill of Central Iowa,"4520 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJ06azWBQn7IcR559uD5HNUBE,thrift shop,"Johnston, IA"
Many Hands Thrift Market Merle Hay,"4353 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJ8RKArLmd7ocRnEJhKGMkpnA,thrift shop,"Johnston, IA"
Goodwill of Central Iowa,"170 SE Laurel St, Waukee, IA 50263, United States",ChIJFz9FSWIj7IcRbCCTtjkyjZ8,thrift shop,"Waukee, IA"
Many Hands Thrift Market Clive,"8801 University Ave, Clive, IA 50325, United States",ChIJ19v5RJKf7ocR2swvnYWs1cY,thrift shop,"Waukee, IA"
BuduBu Thrift Store & Art Collective,"43 NE Carefree Ln, Waukee, IA 50263, United States",ChIJNa_Vzacl7IcRf0z4C57F6Xo,thrift shop,"Waukee, IA"
EveryStep Giving Tree Thrift Store,"3330 100th St, Urbandale, IA 50322, United States",ChIJYbLlY04n7IcR24_IDt4dFfk,thrift shop,"Waukee, IA"
Stuff Etc,"8700 Hickman Rd, Clive, IA 50325, United States",ChIJF9HpdASe7ocREFwG22vyHOg,thrift shop,"Waukee, IA"
Style Encore Des Moines,"5550 Wild Rose Ln #110, West Des Moines, IA 50266, United States",ChIJNxS2GEsg7IcR2CyJ4useC1k,thrift shop,"Waukee, IA"
Changing Places,"3250 100th St, Urbandale, IA 50322, United States",ChIJM9cQkLog7IcRnU5ZozPd6T4,thrift shop,"Waukee, IA"
The Salvation Army Family Store & Donation Center,"9997 University Ave, Clive, IA 50325, United States",ChIJ7bObI70g7IcR11Kr7-cdH9Q,thrift shop,"Waukee, IA"
The Picker Knows​ Antiques & Collectibles,"1208 Grand Ave, West Des Moines, IA 50265, United States",ChIJYUFdfwCf7ocRKBFpx7VN1uo,thrift shop,"Waukee, IA"
Many Hands Thrift Market Grimes,"2900 SE Grimes Blvd, Grimes, IA 50111, United States",ChIJjebm264n7IcR_hCCvp9-PSo,thrift shop,"Waukee, IA"
Thriftmart,"2324 Euclid Ave, Des Moines, IA 50310, United States",ChIJL-KK3COb7ocRBpQQHbGLoQM,thrift shop,"Waukee, IA"
Goodwill of Central Iowa,"6630 Mills Civic Pkwy, West Des Moines, IA 50266, United States",ChIJXZeX57gh7IcRKmMwO2ZMpXk,thrift shop,"Waukee, IA"
Duck Worth Wearing,"2410 SW White Birch Dr UNIT 102, Ankeny, IA 50023, United States",ChIJNXv_XNOE7ocRDxSfroMUvJw,thrift shop,"Waukee, IA"
Once Upon A Child - Urbandale,"10465 Hickman Rd, Urbandale, IA 50322, United States",ChIJpY-W0KIg7IcRzM4DrB9rCKM,thrift shop,"Waukee, IA"
Rumors Vintage,"4211 Chamberlain Ave, Des Moines, IA 50312, United States",ChIJp3h0CzWf7ocRqsAHZoo_Mps,thrift shop,"Waukee, IA"
Plato's Closet Des Moines,"5550 Wild Rose Ln, West Des Moines, IA 50266, United States",ChIJtb6_S0og7IcRIkVB_ltcbII,thrift shop,"Waukee, IA"
Animal Lifeline Thrift Shop,"3304 SW 9th St, Des Moines, IA 50315, United States",ChIJw4DupIiY7ocRu_j-MNwYzMA,thrift shop,"Waukee, IA"
BuduBu Thrift Store & Art Collective,"5967 Ashworth Rd, West Des Moines, IA 50266, United States",ChIJ9-tkcdsh7IcRfjrIZzuon6Y,thrift shop,"Waukee, IA"
WayPoint Resources (formerly Waukee Area Christian Services),"1155 SE Boone Dr, Waukee, IA 50263, United States",ChIJXYUXheYj7IcRsB33dUjJwN8,thrift shop,"Waukee, IA"
St. Vincent de Paul Thrift Store,"1426 6th Ave, Des Moines, IA 50314, United States",ChIJ22PKGhub7ocRWnGVepiPMlo,thrift shop,"Waukee, IA"
Miller's Hardware Inc,"1300 Martin Luther King Jr Pkwy, Des Moines, IA 50314, United States",ChIJ-fmXlz-Z7ocRXPHIoKwSriQ,hardware store,"Des Moines, IA"
Park Fair Ace Hardware,"100 E Euclid Ave #11, Des Moines, IA 50313, United States",ChIJ8wXtdyya7ocRaFjmg7OOA58,hardware store,"Des Moines, IA"
True Value Hardware,"100 Grand Ave, West Des Moines, IA 50265, United States",ChIJ1coGOFWe7ocRuD5h4egH-Jo,hardware store,"Des Moines, IA"
Menards,"6000 SE 14th St, Des Moines, IA 50320, United States",ChIJ8dn4zr6i7ocR1eel3DN4jiU,hardware store,"Des Moines, IA"
Porter Do It Best Hardware and Rental,"4207 Hubbell Ave, Des Moines, IA 50317, United States",ChIJM8CG7y-R7ocR5R7j_OCSXag,hardware store,"Des Moines, IA"
Acme Tools,"629 SW 9th St, Des Moines, IA 50309, United States",ChIJ5XClOfiY7ocR6prna6xVzVw,hardware store,"Des Moines, IA"
The Home Depot,"3700 University Ave, West Des Moines, IA 50266, United States",ChIJtSDIZb0g7IcRxGReq6CiSlM,hardware store,"Des Moines, IA"
O'Donnell Ace Hardware,"4808 University Ave, Des Moines, IA 50311, United States",ChIJAeb7iOqe7ocRz8-h4EObeQw,hardware store,"Des Moines, IA"
Cappel's Ace Hardware,"5003 EP True Pkwy Suite 175, West Des Moines, IA 50265, United States",ChIJ3y4ehVsg7IcR-i18ADMNT44,hardware store,"Des Moines, IA"
O'Donnell Ace Hardware,"5715 Hickman Rd, Des Moines, IA 50310, United States",ChIJJ2wdOoSe7ocR78TEHYrmSVQ,hardware store,"Des Moines, IA"
The Home Depot,"4900 SE 14th St, Des Moines, IA 50320, United States",ChIJ0UF8N6Ki7ocRF6TyJK3csvs,hardware store,"Des Moines, IA"
O'Donnell Ace Hardware,"2727 Beaver Ave, Des Moines, IA 50310, United States",ChIJ7coyLKae7ocRPoy2NriAi-Y,hardware store,"Des Moines, IA"
Cappel's Ace Hardware,"1120 Sunset Dr, Norwalk, IA 50211, United States",ChIJ93cf20Oh7ocRUwGMIx4-X5w,hardware store,"Des Moines, IA"
Waukee Hardware & Rent-It Center,"380 6th St, Waukee, IA 50263, United States",ChIJ_UBFoGAj7IcRGjEOJuBrccU,hardware store,"Des Moines, IA"
Menards,"370 36th Ave SW, Altoona, IA 50009, United States",ChIJG98hWV2R7ocRClNYQ9GXrBU,hardware store,"Des Moines, IA"
Woodsmith Store,"2900 University Ave #230, West Des Moines, IA 50266, United States",ChIJx6XjmrYg7IcRSUaBLvdMbyw,hardware store,"Des Moines, IA"
Lowe's Home Improvement,"1700 50th St, West Des Moines, IA 50266, United States",ChIJPVR1Yegg7IcRBjQEOhfedQk,hardware store,"Des Moines, IA"
Altoona Ace Hardware Store,"340 8th St SE, Altoona, IA 50009, United States",ChIJiURg5p2T7ocRp_Y1IAGo_k0,hardware store,"Des Moines, IA"
Johnston Ace Hardware,"5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJA0XTGPyc7ocR_KoTbNRWUaU,hardware store,"Des Moines, IA"
Harbor Freight,"Haymarket Mall, 4100 Merle Hay Rd Suite 6, Des Moines, IA 50310, United States",ChIJZ7rlhDOc7ocRNS2DCWu8ph0,hardware store,"Des Moines, IA"
True Value Hardware,"100 Grand Ave, West Des Moines, IA 50265, United States",ChIJ1coGOFWe7ocRuD5h4egH-Jo,hardware store,"West Des Moines, IA"
Cappel's Ace Hardware,"5003 EP True Pkwy Suite 175, West Des Moines, IA 50265, United States",ChIJ3y4ehVsg7IcR-i18ADMNT44,hardware store,"West Des Moines, IA"
Waukee Hardware & Rent-It Center,"380 6th St, Waukee, IA 50263, United States",ChIJ_UBFoGAj7IcRGjEOJuBrccU,hardware store,"West Des Moines, IA"
Woodsmith Store,"2900 University Ave #230, West Des Moines, IA 50266, United States",ChIJx6XjmrYg7IcRSUaBLvdMbyw,hardware store,"West Des Moines, IA"
The Home Depot,"3700 University Ave, West Des Moines, IA 50266, United States",ChIJtSDIZb0g7IcRxGReq6CiSlM,hardware store,"West Des Moines, IA"
Lowe's Home Improvement,"450 S Jordan Creek Pkwy, West Des Moines, IA 50266, United States",ChIJLSPNaJQh7IcRqy3HehnZO0o,hardware store,"West Des Moines, IA"
Menards,"12000 Hickman Rd, Clive, IA 50325, United States",ChIJMYEOHdYg7IcR7w_HztBOxzU,hardware store,"West Des Moines, IA"
Lowe's Home Improvement,"1700 50th St, West Des Moines, IA 50266, United States",ChIJPVR1Yegg7IcRBjQEOhfedQk,hardware store,"West Des Moines, IA"
Ankeny Hardware Hank,"1802 N Ankeny Blvd, Ankeny, IA 50023, United States",ChIJASt_IXOF7ocRxodRElK7p2k,hardware store,"Ankeny, IA"
Ace Hardware of Ankeny,"3020 SW Oralabor Rd, Ankeny, IA 50023, United States",ChIJIZM6M8uE7ocRcw6-yeUaSEg,hardware store,"Ankeny, IA"
Menards,"2505 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJdVGRKv6P7ocR6mzJ46-pD5I,hardware store,"Ankeny, IA"
The Home Depot,"2335 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJG_i6Vf6P7ocRkYmuXMSxN3c,hardware store,"Ankeny, IA"
Johnston Ace Hardware,"5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJA0XTGPyc7ocR_KoTbNRWUaU,hardware store,"Urbandale, IA"
True Value Hardware,"100 Grand Ave, West Des Moines, IA 50265, United States",ChIJ1coGOFWe7ocRuD5h4egH-Jo,hardware store,"Urbandale, IA"
Waukee Hardware & Rent-It Center,"380 6th St, Waukee, IA 50263, United States",ChIJ_UBFoGAj7IcRGjEOJuBrccU,hardware store,"Urbandale, IA"
Habitat for Humanity ReStore - Urbandale,"4033 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJgyGk90Mn7IcRldRBC3F5eAk,hardware store,"Urbandale, IA"
Urbandale Hardware,"1478 W Michigan Ave, Battle Creek, MI 49037, United States",ChIJQfCtHAjzF4gRZ4IZKrdXU0w,hardware store,"Urbandale, IA"
The Home Depot,"10850 Plum Dr, Urbandale, IA 50322, United States",ChIJr1nWnhIn7IcROnLWj4U63HU,hardware store,"Urbandale, IA"
Porter Do It Best Hardware and Rental,"4207 Hubbell Ave, Des Moines, IA 50317, United States",ChIJM8CG7y-R7ocR5R7j_OCSXag,hardware store,"Urbandale, IA"
O'Donnell Ace Hardware,"5715 Hickman Rd, Des Moines, IA 50310, United States",ChIJJ2wdOoSe7ocR78TEHYrmSVQ,hardware store,"Urbandale, IA"
O'Donnell Ace Hardware,"2727 Beaver Ave, Des Moines, IA 50310, United States",ChIJ7coyLKae7ocRPoy2NriAi-Y,hardware store,"Urbandale, IA"
Cappel's Ace Hardware,"5003 EP True Pkwy Suite 175, West Des Moines, IA 50265, United States",ChIJ3y4ehVsg7IcR-i18ADMNT44,hardware store,"Urbandale, IA"
Menards,"12000 Hickman Rd, Clive, IA 50325, United States",ChIJMYEOHdYg7IcR7w_HztBOxzU,hardware store,"Urbandale, IA"
Northern Tool + Equipment,"4365 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJN_k4Nzac7ocRQ4XHLTXR6GE,hardware store,"Urbandale, IA"
Woodsmith Store,"2900 University Ave #230, West Des Moines, IA 50266, United States",ChIJx6XjmrYg7IcRSUaBLvdMbyw,hardware store,"Urbandale, IA"
Harbor Freight,"Haymarket Mall, 4100 Merle Hay Rd Suite 6, Des Moines, IA 50310, United States",ChIJZ7rlhDOc7ocRNS2DCWu8ph0,hardware store,"Urbandale, IA"
Kempker's True Value and Rental,"204 W 1st St, Grimes, IA 50111, United States",ChIJ3TV2yTom7IcR1ZC_vt_Etw0,hardware store,"Urbandale, IA"
O'Donnell Ace Hardware,"4808 University Ave, Des Moines, IA 50311, United States",ChIJAeb7iOqe7ocRz8-h4EObeQw,hardware store,"Urbandale, IA"
Lowe's Home Improvement,"1700 50th St, West Des Moines, IA 50266, United States",ChIJPVR1Yegg7IcRBjQEOhfedQk,hardware store,"Urbandale, IA"
Raw Materials,"3601 SE Destination Dr, Grimes, IA 50111, United States",ChIJL8fJLXWf7ocRLHFPNxMxLgk,hardware store,"Urbandale, IA"
Park Fair Ace Hardware,"100 E Euclid Ave #11, Des Moines, IA 50313, United States",ChIJ8wXtdyya7ocRaFjmg7OOA58,hardware store,"Urbandale, IA"
The Home Depot,"3700 University Ave, West Des Moines, IA 50266, United States",ChIJtSDIZb0g7IcRxGReq6CiSlM,hardware store,"Urbandale, IA"
Menards,"12000 Hickman Rd, Clive, IA 50325, United States",ChIJMYEOHdYg7IcR7w_HztBOxzU,hardware store,"Clive, IA"
True Value Hardware,"100 Grand Ave, West Des Moines, IA 50265, United States",ChIJ1coGOFWe7ocRuD5h4egH-Jo,hardware store,"Clive, IA"
Waukee Hardware & Rent-It Center,"380 6th St, Waukee, IA 50263, United States",ChIJ_UBFoGAj7IcRGjEOJuBrccU,hardware store,"Clive, IA"
Cappel's Ace Hardware,"5003 EP True Pkwy Suite 175, West Des Moines, IA 50265, United States",ChIJ3y4ehVsg7IcR-i18ADMNT44,hardware store,"Clive, IA"
Woodsmith Store,"2900 University Ave #230, West Des Moines, IA 50266, United States",ChIJx6XjmrYg7IcRSUaBLvdMbyw,hardware store,"Clive, IA"
The Home Depot,"3700 University Ave, West Des Moines, IA 50266, United States",ChIJtSDIZb0g7IcRxGReq6CiSlM,hardware store,"Clive, IA"
Lowe's Home Improvement,"1700 50th St, West Des Moines, IA 50266, United States",ChIJPVR1Yegg7IcRBjQEOhfedQk,hardware store,"Clive, IA"
O'Donnell Ace Hardware,"5715 Hickman Rd, Des Moines, IA 50310, United States",ChIJJ2wdOoSe7ocR78TEHYrmSVQ,hardware store,"Clive, IA"
Lowe's Home Improvement,"450 S Jordan Creek Pkwy, West Des Moines, IA 50266, United States",ChIJLSPNaJQh7IcRqy3HehnZO0o,hardware store,"Clive, IA"
O'Donnell Ace Hardware,"4808 University Ave, Des Moines, IA 50311, United States",ChIJAeb7iOqe7ocRz8-h4EObeQw,hardware store,"Clive, IA"
Johnston Ace Hardware,"5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJA0XTGPyc7ocR_KoTbNRWUaU,hardware store,"Clive, IA"
The Home Depot,"10850 Plum Dr, Urbandale, IA 50322, United States",ChIJr1nWnhIn7IcROnLWj4U63HU,hardware store,"Clive, IA"
Clive Power Equipment,"7600 University Ave Suite D, Clive, IA 50325, United States",ChIJo0GuIkCe7ocRpDSvbJrCjIE,hardware store,"Clive, IA"
O'Donnell Ace Hardware,"2727 Beaver Ave, Des Moines, IA 50310, United States",ChIJ7coyLKae7ocRPoy2NriAi-Y,hardware store,"Clive, IA"
Fireplace & BBQ Center,"1800 NW 86th St #5, Clive, IA 50325, United States",ChIJxzcuCxue7ocRbgX977qg3sY,hardware store,"Clive, IA"
At Home,"10331 University Ave, Clive, IA 50325, United States",ChIJScxJe74g7IcRYw7iqCDCvxU,hardware store,"Clive, IA"
Kempker's True Value and Rental,"204 W 1st St, Grimes, IA 50111, United States",ChIJ3TV2yTom7IcR1ZC_vt_Etw0,hardware store,"Clive, IA"
Harbor Freight,"Haymarket Mall, 4100 Merle Hay Rd Suite 6, Des Moines, IA 50310, United States",ChIJZ7rlhDOc7ocRNS2DCWu8ph0,hardware store,"Clive, IA"
Gilcrest/Jewett Lumber Co. - Waukee,"1100 SE Alice's Rd, Waukee, IA 50263, United States",ChIJ1WWNu5Aj7IcRIGbvEYYrhCg,hardware store,"Clive, IA"
Habitat for Humanity ReStore - Urbandale,"4033 NW Urbandale Dr, Urbandale, IA 50322, United States",ChIJgyGk90Mn7IcRldRBC3F5eAk,hardware store,"Clive, IA"
Altoona Ace Hardware Store,"340 8th St SE, Altoona, IA 50009, United States",ChIJiURg5p2T7ocRp_Y1IAGo_k0,hardware store,"Altoona, IA"
Menards,"370 36th Ave SW, Altoona, IA 50009, United States",ChIJG98hWV2R7ocRClNYQ9GXrBU,hardware store,"Altoona, IA"
Lowe's Home Improvement,"3610 8th St SW, Altoona, IA 50009, United States",ChIJBb_njlyR7ocRCQpCQVbtCD0,hardware store,"Altoona, IA"
Johnston Ace Hardware,"5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJA0XTGPyc7ocR_KoTbNRWUaU,hardware store,"Johnston, IA"
Waukee Hardware & Rent-It Center,"380 6th St, Waukee, IA 50263, United States",ChIJ_UBFoGAj7IcRGjEOJuBrccU,hardware store,"Waukee, IA"
Moberg Gallery,"2411 Grand Ave, Des Moines, IA 50312, United States",ChIJPXh02SuZ7ocRqHv1jefkr7c,art gallery,"Des Moines, IA"
Pappajohn Sculpture Park,"1330 Grand Ave, Des Moines, IA 50309, United States",ChIJTazYvR2Z7ocRqW38XauiqHI,art gallery,"Des Moines, IA"
Des Moines Art Center,"4700 Grand Ave, Des Moines, IA 50312, United States",ChIJjRuUxt-e7ocRKFO3_4dUTmU,art gallery,"Des Moines, IA"
Heritage Art Gallery,"111 Court Ave, Des Moines, IA 50309, United States",ChIJucJDBKuZ7ocRbbom_XzwPz8,art gallery,"Des Moines, IA"
Liz Lidgett Gallery and Design,"111 E Grand Ave Suite 110, Des Moines, IA 50309, United States",ChIJmZ90s_2Z7ocRUnS3f8dCwbk,art gallery,"Des Moines, IA"
Mainframe Studios,"900 Keosauqua Way, Des Moines, IA 50309, United States",ChIJ9YLo4ASZ7ocR9Fw31x2AsJc,art gallery,"Des Moines, IA"
Kavanaugh Art Gallery,"228 5th St, West Des Moines, IA 50265, United States",ChIJk34G0MSf7ocRhXjUldvAx7U,art gallery,"Des Moines, IA"
Olson-Larsen Galleries,"542 5th St, West Des Moines, IA 50265, United States",ChIJhdS39qWf7ocR4HQP9u9iE9I,art gallery,"Des Moines, IA"
"Anderson Gallery, Drake University","1310 25th St, Des Moines, IA 50311, United States",ChIJ8Tz84NGZ7ocRzBxHhKtD7-0,art gallery,"Des Moines, IA"
Steven Vail Fine Arts Project Room,"The Fitch Building, 1501 Walnut St, Des Moines, IA 50309, United States",ChIJjdQP-rGZ7ocRNMx9x5iEFGY,art gallery,"Des Moines, IA"
Linda Lewis Studio & Gallery,"900 Keosauqua Way #435, Des Moines, IA 50309, United States",ChIJ9dln3Qf7dygRMdHM-QKHrZ4,art gallery,"Des Moines, IA"
Hoyt Sherman Place,"1501 Woodland Ave, Des Moines, IA 50314, United States",ChIJUWtaNRmZ7ocR51AgAywQMDk,art gallery,"Des Moines, IA"
Kunzler Studios and Gallery,"324 5th St, West Des Moines, IA 50265, United States",ChIJjXeHIq-f7ocR6IC5a9LyF7A,art gallery,"Des Moines, IA"
"Dot's Gallery, Frame & Photo Services","4223 Fleur Dr A, Des Moines, IA 50321, United States",ChIJYZZmUe2Z7ocR0upN9pgV_9Q,art gallery,"Des Moines, IA"
Art by Terrinye,"900 Keosauqua Way Studio 237, Des Moines, IA 50309, United States",ChIJyySqg2KZ7ocR4Xm3NcNUadc,art gallery,"Des Moines, IA"
Tandem Brick Gallery,"2722 Ingersoll Ave, Des Moines, IA 50312, United States",ChIJX038ViiZ7ocRM_WXyeUyIgQ,art gallery,"Des Moines, IA"
Ankeny Art Center,"1520 SW Ordnance Rd, Ankeny, IA 50023, United States",ChIJ-TXVGOCE7ocRmvu3Zs3o3k4,art gallery,"Des Moines, IA"
South Des Moines Sculpture Park,"768-798 McKinley Ave, Des Moines, IA 50315, United States",ChIJG2fhWH6i7ocR44eMSqAE3JE,art gallery,"Des Moines, IA"
Fitch Studios LLC,"304 15th St, Des Moines, IA 50309, United States",ChIJmcoaAeKY7ocRDW7Bt_LiV2E,art gallery,"Des Moines, IA"
ART on Ingersoll,"2925 Ingersoll Ave, Des Moines, IA 50312, United States",ChIJP8EZD9CZ7ocRI81S6i_fGmM,art gallery,"Des Moines, IA"
Kavanaugh Art Gallery,"228 5th St, West Des Moines, IA 50265, United States",ChIJk34G0MSf7ocRhXjUldvAx7U,art gallery,"West Des Moines, IA"
Olson-Larsen Galleries,"542 5th St, West Des Moines, IA 50265, United States",ChIJhdS39qWf7ocR4HQP9u9iE9I,art gallery,"West Des Moines, IA"
Kunzler Studios and Gallery,"324 5th St, West Des Moines, IA 50265, United States",ChIJjXeHIq-f7ocR6IC5a9LyF7A,art gallery,"West Des Moines, IA"
ArtFest Midwest,"2910 Westown Pkwy, West Des Moines, IA 50266, United States",ChIJyXBGcJ4g7IcRnM75__nlf3Q,art gallery,"West Des Moines, IA"
The Art Spot on 25th,"1721 25th St Suite 202, West Des Moines, IA 50266, United States",ChIJmWg7M46f7ocRY8TpuUbePBs,art gallery,"West Des Moines, IA"
Fine Art Investments,"6565 Wistful Vista Dr, West Des Moines, IA 50266, United States",ChIJo4cokaQh7IcRjQism2g0lu0,art gallery,"West Des Moines, IA"
The Great Frame Up,"5515 Mills Civic Pkwy Suite 150, West Des Moines, IA 50266, United States",ChIJuQk7KDYg7IcRfpdJrxDNw2g,art gallery,"West Des Moines, IA"
The Blok DSM,"204 1/2 5th St, West Des Moines, IA 50265, United States",ChIJ65YkmcKZ7ocR0S8wu486vvw,art gallery,"West Des Moines, IA"
Pappajohn Sculpture Park,"1330 Grand Ave, Des Moines, IA 50309, United States",ChIJTazYvR2Z7ocRqW38XauiqHI,art gallery,"West Des Moines, IA"
Des Moines Art Center,"4700 Grand Ave, Des Moines, IA 50312, United States",ChIJjRuUxt-e7ocRKFO3_4dUTmU,art gallery,"West Des Moines, IA"
Heritage Art Gallery,"111 Court Ave, Des Moines, IA 50309, United States",ChIJucJDBKuZ7ocRbbom_XzwPz8,art gallery,"West Des Moines, IA"
Moberg Gallery,"2411 Grand Ave, Des Moines, IA 50312, United States",ChIJPXh02SuZ7ocRqHv1jefkr7c,art gallery,"West Des Moines, IA"
Liz Lidgett Gallery and Design,"111 E Grand Ave Suite 110, Des Moines, IA 50309, United States",ChIJmZ90s_2Z7ocRUnS3f8dCwbk,art gallery,"West Des Moines, IA"
Mainframe Studios,"900 Keosauqua Way, Des Moines, IA 50309, United States",ChIJ9YLo4ASZ7ocR9Fw31x2AsJc,art gallery,"West Des Moines, IA"
Historic Valley Junction,"137 5th St, West Des Moines, IA 50265, United States",ChIJuXbERq-f7ocRtvZqmjxcv8k,art gallery,"West Des Moines, IA"
Steven Vail Fine Arts Project Room,"The Fitch Building, 1501 Walnut St, Des Moines, IA 50309, United States",ChIJjdQP-rGZ7ocRNMx9x5iEFGY,art gallery,"West Des Moines, IA"
"Anderson Gallery, Drake University","1310 25th St, Des Moines, IA 50311, United States",ChIJ8Tz84NGZ7ocRzBxHhKtD7-0,art gallery,"West Des Moines, IA"
Five Monkeys Inc,"131 5th St, West Des Moines, IA 50265, United States",ChIJ800C6h-Z7ocRtDjV593CjRc,art gallery,"West Des Moines, IA"
Free Little Art Mart,"1100 63rd St, West Des Moines, IA 50266, United States",ChIJFyN8bQAh7IcR3qsGB_DNGPM,art gallery,"West Des Moines, IA"
Miller Tomas Studios,"Clive, IA 50325, United States",ChIJVVVVVQkk7IcRkdxBExjJ7ZQ,art gallery,"West Des Moines, IA"
Ankeny Art Center,"1520 SW Ordnance Rd, Ankeny, IA 50023, United States",ChIJ-TXVGOCE7ocRmvu3Zs3o3k4,art gallery,"Ankeny, IA"
AR Workshop Ankeny,"1631 SW Main St Suite 104, Ankeny, IA 50023, United States",ChIJLwF3wCiF7ocRj2fc-GlYOlY,art gallery,"Ankeny, IA"
Zach Wildlife Art,"3079 NW 75th Pl, Ankeny, IA 50023, United States",ChIJ54_eXYib7ocRqqFPbjR4MDc,art gallery,"Ankeny, IA"
Olesya Maupin - Art of Olesya,"904 NE 41st St, Ankeny, IA 50021, United States",ChIJD-wdCFmE7ocRzQgmMHvRkGw,art gallery,"Ankeny, IA"
Des Moines Art Center,"4700 Grand Ave, Des Moines, IA 50312, United States",ChIJjRuUxt-e7ocRKFO3_4dUTmU,art gallery,"Ankeny, IA"
Olson-Larsen Galleries,"542 5th St, West Des Moines, IA 50265, United States",ChIJhdS39qWf7ocR4HQP9u9iE9I,art gallery,"Ankeny, IA"
Kavanaugh Art Gallery,"228 5th St, West Des Moines, IA 50265, United States",ChIJk34G0MSf7ocRhXjUldvAx7U,art gallery,"Ankeny, IA"
PaperKite Studio,"1914 SE Meadow View Ct, Ankeny, IA 50021, United States",ChIJzQ8JjeCP7ocRDS49CH1-1NA,art gallery,"Ankeny, IA"
Pappajohn Sculpture Park,"1330 Grand Ave, Des Moines, IA 50309, United States",ChIJTazYvR2Z7ocRqW38XauiqHI,art gallery,"Urbandale, IA"
Kavanaugh Art Gallery,"228 5th St, West Des Moines, IA 50265, United States",ChIJk34G0MSf7ocRhXjUldvAx7U,art gallery,"Urbandale, IA"
Des Moines Art Center,"4700 Grand Ave, Des Moines, IA 50312, United States",ChIJjRuUxt-e7ocRKFO3_4dUTmU,art gallery,"Urbandale, IA"
Olson-Larsen Galleries,"542 5th St, West Des Moines, IA 50265, United States",ChIJhdS39qWf7ocR4HQP9u9iE9I,art gallery,"Urbandale, IA"
Moberg Gallery,"2411 Grand Ave, Des Moines, IA 50312, United States",ChIJPXh02SuZ7ocRqHv1jefkr7c,art gallery,"Urbandale, IA"
Liz Lidgett Gallery and Design,"111 E Grand Ave Suite 110, Des Moines, IA 50309, United States",ChIJmZ90s_2Z7ocRUnS3f8dCwbk,art gallery,"Urbandale, IA"
Heritage Art Gallery,"111 Court Ave, Des Moines, IA 50309, United States",ChIJucJDBKuZ7ocRbbom_XzwPz8,art gallery,"Urbandale, IA"
Kunzler Studios and Gallery,"324 5th St, West Des Moines, IA 50265, United States",ChIJjXeHIq-f7ocR6IC5a9LyF7A,art gallery,"Urbandale, IA"
Painting with a Twist,"3753 86th St, Urbandale, IA 50322, United States",ChIJrQg4rfud7ocRNR4j1nzbF58,art gallery,"Urbandale, IA"
Artfull - Art & Craft Playground,"8805 Chambery Blvd Suite 150, Johnston, IA 50131, United States",ChIJ0e48Zk0h7IcRV4snTJud0Zc,art gallery,"Urbandale, IA"
Steven Vail Fine Arts Project Room,"The Fitch Building, 1501 Walnut St, Des Moines, IA 50309, United States",ChIJjdQP-rGZ7ocRNMx9x5iEFGY,art gallery,"Urbandale, IA"
Art of Life Salon & Spa,"3270 100th St, Urbandale, IA 50322, United States",ChIJtejZfk4n7IcRGbRGZrOQ8lM,art gallery,"Urbandale, IA"
Linda Lewis Studio & Gallery,"900 Keosauqua Way #435, Des Moines, IA 50309, United States",ChIJ9dln3Qf7dygRMdHM-QKHrZ4,art gallery,"Urbandale, IA"
Miller Tomas Studios,"Clive, IA 50325, United States",ChIJVVVVVQkk7IcRkdxBExjJ7ZQ,art gallery,"Urbandale, IA"
Frame Works,"5800 Merle Hay Rd, Johnston, IA 50131, United States",ChIJA0XTGPyc7ocRlmdrZ_TbBFY,art gallery,"Urbandale, IA"
ArtFest Midwest,"2910 Westown Pkwy, West Des Moines, IA 50266, United States",ChIJyXBGcJ4g7IcRnM75__nlf3Q,art gallery,"Urbandale, IA"
Fine Art Investments,"6565 Wistful Vista Dr, West Des Moines, IA 50266, United States",ChIJo4cokaQh7IcRjQism2g0lu0,art gallery,"Urbandale, IA"
Terri's Frame Shop & Art,"3824 100th St, Urbandale, IA 50322, United States",ChIJeQqddkUn7IcRvix1OKHtuk4,art gallery,"Urbandale, IA"
Unkl Ruckus's & Purple Moon's On Merle Hay Rd.,"3427 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJUzaj7ymc7ocRXidWX_OWzOo,art gallery,"Urbandale, IA"
Three in One Artworks,"2900 149th St, Urbandale, IA 50323, United States",ChIJVVVFGKom7IcR9heN6mqFVwI,art gallery,"Urbandale, IA"
Kavanaugh Art Gallery,"228 5th St, West Des Moines, IA 50265, United States",ChIJk34G0MSf7ocRhXjUldvAx7U,art gallery,"Clive, IA"
Olson-Larsen Galleries,"542 5th St, West Des Moines, IA 50265, United States",ChIJhdS39qWf7ocR4HQP9u9iE9I,art gallery,"Clive, IA"
